Sector,Investor,Latitude,Longitude,InvestorType,Country,PensionSWF,BBBBacked,CompaniesBackedInSector
Wholesale and retail,Crowd2Fund,51.521447,-0.203089,Crowd funding,United Kingdom,,FALSE,1
Wholesale and retail,D4 Ventures,51.508588,-0.142508,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Derbyshire County Council,53.011681,-1.428563,Local and Regional Government,United Kingdom,,FALSE,1
Wholesale and retail,Dr. Martens,51.512743,-0.138577,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,ETF Partners,51.500332,-0.133392,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Wholesale and retail,Edition Capital,51.513049,-0.140294,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Emerge Education,51.525617,-0.083602,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Encore Capital,51.511448,-0.142536,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Envestors,51.505696,-0.105073,Angel Network,United Kingdom,,FALSE,1
Wholesale and retail,Environmental Innovation Fund,55.947586,-3.206945,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Fidelity International,51.512687,-0.096929,Asset Management,United Kingdom,,FALSE,1
Wholesale and retail,Fig,51.457945,-0.304849,Angel Network,United Kingdom,,FALSE,1
Wholesale and retail,Finance Yorkshire,53.381381,-1.48853,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Franco Manca,51.512124,-0.119507,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,Funding Circle,51.511873,-0.09444,Crowd funding,United Kingdom,,TRUE,1
Wholesale and retail,Future Planet Capital,53.47944,-2.250206,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,G Squared,50.953901,-0.143123,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Greater Manchester Combined Authority,53.475322,-2.242106,Local and Regional Government,United Kingdom,,FALSE,1
Wholesale and retail,Green Angel Ventures,51.463955,-0.220681,Angel Network,United Kingdom,,TRUE,1
Wholesale and retail,Gresham House,53.798,-1.551588,Asset Management,United Kingdom,,FALSE,1
Wholesale and retail,Growth Capital Partners,51.506892,-0.138787,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Wholesale and retail,Guinness Ventures,51.495577,-0.126758,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Hedosophia,51.515723,-0.130846,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Henderson Global Investors,51.520644,-0.079241,Asset Management,United Kingdom,,FALSE,1
Wholesale and retail,Highlands and Islands Enterprise,58.208102,-6.38326,Local and Regional Government,United Kingdom,,FALSE,1
Wholesale and retail,ITV,54.604774,-5.920191,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,InMotion Ventures,51.52479,-0.089129,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,Inflexion Private Equity,51.517641,-0.148611,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Investec Bank,51.515643,-0.090132,Bank,United Kingdom,,FALSE,1
Wholesale and retail,Kartesia,51.51312,-0.142497,Asset Management,United Kingdom,,FALSE,1
Wholesale and retail,Keyhaven Capital Partners,51.51312,-0.142497,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Kin Group,51.511741,-0.146242,Private Investment Vehicle,United Kingdom,,FALSE,1
Wholesale and retail,Kuvari Partners,51.511741,-0.146242,Asset Management,United Kingdom,,FALSE,1
Wholesale and retail,LCA Investments,51.51063,-0.149948,Family Office,United Kingdom,,FALSE,1
Wholesale and retail,Latitude Investment Management,51.499321,-0.157034,Asset Management,United Kingdom,,FALSE,1
Wholesale and retail,Longwall Venture Partners,51.817775,-1.306658,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Lumar,51.607101,-0.24468,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,Magenta Partners,51.507358,-0.142039,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Midven,52.45994,-2.100544,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Mott Macdonald,52.482523,-1.899395,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,Mouro Capital,51.508514,-0.133303,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,NVM Private Equity,54.971016,-1.612535,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Wholesale and retail,Next,51.567782,0.703511,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,NorthEdge Capital,52.482306,-1.897216,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Northern & Shell Ventures,51.509143,-0.084784,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,Numis,51.517697,-0.085967,Asset Management,United Kingdom,,FALSE,1
Wholesale and retail,Oxford Capital Partners,51.752564,-1.265674,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Oxford Innovation Finance,51.731891,-1.204714,Angel Network,United Kingdom,,FALSE,1
Wholesale and retail,Oxford Science Enterprises,51.755299,-1.257415,Commercialisation Company,United Kingdom,,FALSE,1
Wholesale and retail,PHD Industrial Holdings,53.466439,-2.63283,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Palatine Private Equity,53.477441,-2.243173,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Panoramic,51.067746,-3.033829,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Par Equity,55.948296,-3.21342,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Pecten Capital,51.509799,-0.147445,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Pentland Group,55.900089,-3.263396,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,Percipient Capital,51.510391,-0.08904,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Phoenix Equity Partners,51.510762,-0.136698,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Pi Labs,51.520888,-0.072197,Accelerator,United Kingdom,,FALSE,1
Wholesale and retail,Playfair Capital,51.527304,-0.088894,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Prelude Trust plc,52.148526,0.194195,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Primary Capital,51.507534,-0.140678,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Provenance Investment Partners,51.50231,-0.154406,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,QinetiQ plc,51.276054,-0.761524,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,Redbus Ventures,51.51646,-0.155246,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Redrice Ventures,51.512597,-0.13671,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Reward Finance Group,53.797346,-1.549834,Specialist Lender,United Kingdom,,FALSE,1
Wholesale and retail,Risk Capital Partners,51.50231,-0.154406,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Round Hill Ventures,51.493103,-0.146494,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,SFC Capital,53.263837,-2.536688,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Samos Investments,51.517518,-0.122196,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Seedcamp,51.516858,-0.142287,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Wholesale and retail,Shawbrook Bank,51.513208,-0.079295,Bank,United Kingdom,,TRUE,1
Wholesale and retail,Sky,54.603919,-5.915391,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,Smith Cooper Corporate Finance,52.91942,-1.4727,Merchant Bank,United Kingdom,,FALSE,1
Wholesale and retail,Souter Investments LLP,55.952005,-3.198867,Family Office,United Kingdom,,FALSE,1
Wholesale and retail,Stride.VC,51.522751,-0.103659,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,TDR Capital,51.511448,-0.142536,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,TPA Capital,51.511448,-0.142536,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,TTP Ventures,52.088111,0.025697,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,The Craftory,51.507666,-0.139361,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,The University of Derby,52.938473,-1.496678,University,United Kingdom,,FALSE,1
Wholesale and retail,True.,51.493103,-0.146494,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Turquoise International,51.526359,-0.080053,Merchant Bank,United Kingdom,,FALSE,1
Wholesale and retail,UMi Scotland,55.944592,-3.185909,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,Unbound,51.506478,-0.126339,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Unilever,53.830245,-1.456816,Corporate,United Kingdom,,FALSE,1
Wholesale and retail,University of Oxford,51.751927,-1.215879,University,United Kingdom,,FALSE,1
Wholesale and retail,University of Warwick Science Park,52.387015,-1.558093,University,United Kingdom,,FALSE,1
Wholesale and retail,Vitruvian Partners,51.506739,-0.148953,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Volution,51.45695,-0.941386,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Wholesale and retail,Wealth Club,51.461031,-0.304332,Angel Network,United Kingdom,,FALSE,1
Wholesale and retail,Welsh Government,51.488373,-3.182582,Central Government,United Kingdom,,FALSE,1
