Sector,Investor,Country,ISO2,InvestorType,PensionSWF,BBBBacked,CompaniesBackedInSector
Life Sciences,IDO Investments,Oman,om,Private Equity and Venture Capital,,FALSE,1
Life Sciences,IMM Investment,"Korea, Republic Of (South Korea)",kr,Private Equity and Venture Capital,,FALSE,1
Life Sciences,ING Bank,Netherlands,nl,Bank,,FALSE,1
Life Sciences,Indorama Ventures,Thailand,th,Corporate,,FALSE,1
Life Sciences,Ingevity,United States,us,Corporate,,FALSE,1
Life Sciences,Inovia Capital,Canada,ca,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Jeito Capital,France,fr,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Kernel Capital,Ireland,ie,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Kibo Invest,Singapore,sg,Family Office,,FALSE,1
Life Sciences,Kineticos Life Sciences,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Kiwoom,"Korea, Republic Of (South Korea)",kr,Merchant Bank,,FALSE,1
Life Sciences,LBO France,France,fr,Private Equity and Venture Capital,,FALSE,1
Life Sciences,LG Technology Ventures,United States,us,Corporate,,FALSE,1
Life Sciences,LGT Capital Partners,Switzerland,ch,Asset Management,,TRUE,1
Life Sciences,LSP Health Economics Fund,Netherlands,nl,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Levine Leichtman Capital Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Levy-Weiss,Israel,il,Business Angel(s),,FALSE,1
Life Sciences,LifeSci Capital,United States,us,Merchant Bank,,FALSE,1
Life Sciences,Lunate Holding,United Arab Emirates,ae,Asset Management,,FALSE,1
Life Sciences,Lux Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,MVM Life Science Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Marketech International,Taiwan,tw,Private Equity and Venture Capital,,FALSE,1
Life Sciences,MassMutual Ventures,United States,us,Corporate,,FALSE,1
Life Sciences,Mayo Clinic,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Merifin Capital,Belgium,be,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Metaplanet,Estonia,ee,Corporate,,FALSE,1
Life Sciences,Milky Way Investments,United States,us,Family Office,,FALSE,1
Life Sciences,Mirana Ventures,Singapore,sg,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Monashee Investment Management,United States,us,Asset Management,,FALSE,1
Life Sciences,Moreira Salles,Brazil,br,Family Office,,FALSE,1
Life Sciences,Mubadala Investment Company,United Arab Emirates,ae,Sovereign Wealth Fund,SW Fund,FALSE,1
Life Sciences,MultiversX,Malta,mt,Private Equity and Venture Capital,,FALSE,1
Life Sciences,NWS Holdings,Hong Kong,hk,Corporate,,FALSE,1
Life Sciences,National Resilience,United States,us,Corporate,,FALSE,1
Life Sciences,NetEase (NTES) Capital,China,cn,Corporate,,FALSE,1
Life Sciences,New Science Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Nexo,Switzerland,ch,Corporate,,FALSE,1
Life Sciences,Nina Capital,Spain,es,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Novalis LifeSciences,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Novator Partners,Switzerland,ch,Private Investment Vehicle,,FALSE,1
Life Sciences,ORA Capital Partners,Guernsey,gg,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Obvious Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Omega Funds,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Optum Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,OrbiMed,United States,us,Asset Management,,FALSE,1
Life Sciences,Oxford Finance,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,PFM Health Sciences,United States,us,Asset Management,,FALSE,1
Life Sciences,Panacea Venture Healthcare Fund,China,cn,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Piper Heartland Healthcare Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Planet First Partners,Luxembourg,lu,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Point72,United States,us,Asset Management,,FALSE,1
Life Sciences,Pontifax,Israel,il,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Possible Ventures,Germany,de,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Providence Investment Company,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Quan Capital,China,cn,Private Equity and Venture Capital,,FALSE,1
Life Sciences,RA Capital Management,United States,us,Asset Management / Private Equity,,FALSE,1
Life Sciences,RTW Investments,United States,us,Asset Management / Private Equity,,FALSE,1
Life Sciences,Rabobank,Netherlands,nl,Bank,,FALSE,1
Life Sciences,Redmile Group,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Ridgeback Capital Management,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Rising Tide Fund,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Rothschild & Co,France,fr,Merchant Bank,,FALSE,1
Life Sciences,Round13,Canada,ca,Private Equity and Venture Capital,,FALSE,1
Life Sciences,SJL Partners,"Korea, Republic Of (South Korea)",kr,Private Equity and Venture Capital,,FALSE,1
Life Sciences,SKC Co,"Korea, Republic Of (South Korea)",kr,Corporate,,FALSE,1
Life Sciences,SOSV,United States,us,Accelerator,,FALSE,1
Life Sciences,SWEN Blue Ocean,France,fr,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Samsung,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Sana Kliniken AG,Germany,de,Corporate,,FALSE,1
Life Sciences,Sanofi,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Santander,Spain,es,Bank,,TRUE,1
Life Sciences,Searchlight Capital Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Sectoral Asset Management,Canada,ca,Specialist Lender,,FALSE,1
Life Sciences,Seventure Partners,France,fr,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Shinhan Investment Private Equity,"Korea, Republic Of (South Korea)",kr,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Silicon Valley Bank,United States,us,Bank,,FALSE,1
Life Sciences,Skyviews Life Science,Switzerland,ch,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Soleus Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Sony Corporation,Japan,jp,Corporate,,FALSE,1
Life Sciences,Sosei,Japan,jp,Corporate,,FALSE,1
Life Sciences,Sucden Ventures,France,fr,Corporate,,FALSE,1
Life Sciences,Sumitomo Corporation,Japan,jp,Corporate,,FALSE,1
Life Sciences,Sunstone Capital,Denmark,dk,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Susquehanna International Group (SIG),United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Symphony Technology Group,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,System.One,Germany,de,Private Equity and Venture Capital,,FALSE,1
Life Sciences,TA Associates,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Target Global,Germany,de,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Tekfen Ventures,United States,us,Corporate,,FALSE,1
Life Sciences,Tekla Capital Management,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Tetragon,United States,us,Asset Management,,FALSE,1
Life Sciences,The Column Group,United States,us,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Trinity Capital,United States,us,Specialist Lender,,FALSE,1
Life Sciences,Tudor Group,United States,us,Asset Management,,FALSE,1
Life Sciences,UPMC Enterprises,United States,us,Corporate,,FALSE,1
Life Sciences,University of Chicago Medicine,United States,us,University,,FALSE,1
Life Sciences,Various,,,Business Angel(s),,FALSE,1
Life Sciences,Vertex Pharmaceuticals,United States,us,Corporate,,FALSE,1
Life Sciences,VilCap,United States,us,Accelerator,,FALSE,1
Life Sciences,Vita Spring,Hong Kong,hk,Private Investment Vehicle,,FALSE,1
Life Sciences,WACKER Chemie AG,Germany,de,Corporate,,FALSE,1
Life Sciences,Watrium,Norway,no,Family Office,,FALSE,1
Life Sciences,White Cloud,Luxembourg,lu,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Wonik Investments,"Korea, Republic Of (South Korea)",kr,Private Equity and Venture Capital,,FALSE,1
Life Sciences,Wylie Family Trust,Australia,au,Family Office,,FALSE,1
Life Sciences,Xeraya Capital,Malaysia,my,Private Equity and Venture Capital,,FALSE,1
Life Sciences,XtalPi Inc,United States,us,Corporate,,FALSE,1
Life Sciences,Zhejiang Silk Road Fund,China,cn,Asset Management,,FALSE,1
Life Sciences,aMoon Fund,Israel,il,Private Equity and Venture Capital,,FALSE,1
Professional and Business Service,Business Angel(s),,,Business Angel(s),,FALSE,127
Professional and Business Service,Santander,Spain,es,Bank,,TRUE,15
Professional and Business Service,Tencent,China,cn,Corporate,,FALSE,12
Professional and Business Service,Insight Partners,United States,us,Private Equity and Venture Capital,,FALSE,10
Professional and Business Service,Republic,United States,us,Crowd funding,,FALSE,10
Professional and Business Service,Silicon Valley Bank,United States,us,Bank,,FALSE,10
Professional and Business Service,CIBC (Canadian Imperial Bank of Commerce),Canada,ca,Bank,,FALSE,8
Professional and Business Service,Google,United States,us,Corporate,,FALSE,8
Professional and Business Service,Citigroup,United States,us,Bank,,FALSE,7
Professional and Business Service,SoftBank Group,Japan,jp,Corporate,,FALSE,6
Professional and Business Service,Techstars,United States,us,Accelerator,,FALSE,6
Professional and Business Service,Beringea,United States,us,Private Equity and Venture Capital,,FALSE,5
Professional and Business Service,Deutsche Bank,China,cn,Private Equity and Venture Capital,,FALSE,5
Professional and Business Service,Frontline Ventures,Ireland,ie,Private Equity and Venture Capital,,FALSE,5
Professional and Business Service,Hostplus,Australia,au,Asset Management,,FALSE,5
Professional and Business Service,Invesco,United States,us,Asset Management,,FALSE,5
Professional and Business Service,JPMorgan Chase & Co,United States,us,Asset Management,,FALSE,5
Professional and Business Service,Temasek Holdings,Singapore,sg,Sovereign Wealth Fund,SW Fund,FALSE,5
Professional and Business Service,Accel Partners,United States,us,Private Equity and Venture Capital,,FALSE,4
Professional and Business Service,EQT Group,Sweden,se,Private Equity and Venture Capital,,FALSE,4
Professional and Business Service,Eight Roads Ventures,Bermuda,bm,Private Equity and Venture Capital,,FALSE,4
Professional and Business Service,Evolution Equity Partners,United States,us,Private Equity and Venture Capital,,TRUE,4
Professional and Business Service,FTV Capital,United States,us,Private Equity and Venture Capital,,FALSE,4
Professional and Business Service,Government of Singapore Investment Corporation (GIC Private Limited),Singapore,sg,Sovereign Wealth Fund,SW Fund,FALSE,4
Professional and Business Service,IQT,United States,us,Private Equity and Venture Capital,,FALSE,4
Professional and Business Service,M&G ­Investments,,,,,,4
Professional and Business Service,Puhua Capital,China,cn,Private Equity and Venture Capital,,FALSE,4
Professional and Business Service,Sofinnova Partners,France,fr,Private Equity and Venture Capital,,FALSE,4
Professional and Business Service,Tiger Global Management,United States,us,Asset Management,,FALSE,4
Professional and Business Service,500 Global,United States,us,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,ABC Impact,Singapore,sg,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Accel-KKR,United States,us,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Apax Partners,United States,us,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Astellas Pharma,Japan,jp,Corporate,,FALSE,3
Professional and Business Service,BlackRock,United States,us,Asset Management,,FALSE,3
Professional and Business Service,Coatue Management,United States,us,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Experian,Ireland,ie,Corporate,,FALSE,3
Professional and Business Service,FJ Labs,United States,us,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Finch Capital,Netherlands,nl,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Foresite Capital,United States,us,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Goldman Sachs,United States,us,Merchant Bank,,FALSE,3
Professional and Business Service,HV Capital,Germany,de,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Horizons Ventures,Hong Kong,hk,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Ingka Group,Netherlands,nl,Corporate,,FALSE,3
Professional and Business Service,Invus,United States,us,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Macquarie Group,Australia,au,Merchant Bank,,FALSE,3
Professional and Business Service,Merck Group,Germany,de,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Morningside Group,Hong Kong,hk,Family Office,,FALSE,3
Professional and Business Service,Mubadala Investment Company,United Arab Emirates,ae,Sovereign Wealth Fund,SW Fund,FALSE,3
Professional and Business Service,Novator Partners,Switzerland,ch,Private Investment Vehicle,,FALSE,3
Professional and Business Service,OMERS Ventures,Canada,ca,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Partech Partners,France,fr,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,QED Investors,United States,us,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,Target Global,Germany,de,Private Equity and Venture Capital,,FALSE,3
Professional and Business Service,5Y Capital,China,cn,Family Office,,FALSE,2
Professional and Business Service,ABB,Switzerland,ch,Corporate,,FALSE,2
Professional and Business Service,ABN AMRO,Netherlands,nl,Bank,,FALSE,2
Professional and Business Service,AIB,Ireland,ie,Bank,,FALSE,2
Professional and Business Service,Accenture,Ireland,ie,Private Equity and Venture Capital,,FALSE,2
Professional and Business Service,Allegis Capital,United States,us,Private Equity and Venture Capital,,FALSE,2
Professional and Business Service,Andera Partners,France,fr,Private Equity and Venture Capital,,FALSE,2
Professional and Business Service,Aquiline Capital Partners,United States,us,Private Equity and Venture Capital,,FALSE,2
Professional and Business Service,Ares Management,United States,us,Asset Management,,FALSE,2
Professional and Business Service,Aster Capital,France,fr,Corporate,,FALSE,2
Professional and Business Service,Atlantic Bridge,Ireland,ie,Private Equity and Venture Capital,,TRUE,2
Professional and Business Service,Atlantic Vantage Point,France,fr,Private Equity and Venture Capital,,FALSE,2
Professional and Business Service,BNY Mellon,United States,us,Private Equity and Venture Capital,,FALSE,2
Professional and Business Service,Bertelsmann,United States,us,Corporate,,FALSE,2
