CompanyNumber,CompanyName,BestEstimateEmployees,BestEstimateTurnover,WomenLed,IUK_GBP,Investment_GBP,RegisteredPostcode,Homepage_domain,financials_source
10039250,TA Knox,,,0,0.0,,,,BH
10041372,Templewood Recruitment,34.0,,0,0.0,,,,BH
10042729,1 Homecare,188.0,,0,0.0,,,,BH
10043949,AccelerComm,78.0,432000.0,0,665396.0,41817053.58,,,BH
10045025,Peninim,51.0,,0,0.0,,,,BH
10045407,Quantexa,772.0,126410564.0,1,0.0,421450647.6,,,BH
10046908,Starling Kitchen Management,31.0,,1,0.0,,,,BH
10047637,Koru Kids,41.0,,0,84835.0,17622013.34,,,BH
10050043,Hercules Real Estate Limited,2.0,1095000.0,0,0.0,8000000.0,,,BH
10051064,John Fowler Holidays,458.0,36284244.0,0,0.0,,,,BH
10051081,Armstrong Priestley,68.0,15536627.0,1,0.0,,,,BH
10051136,tillo,127.0,28186611.0,0,0.0,899983.92,,,BH
10051662,Department of Recruitment,15.0,,1,0.0,,,,BH
10051673,PFM Group,91.0,,0,0.0,,,,BH
10052317,Twiggy's Day Nursery,37.0,,1,0.0,,,,BH
10052892,Ferrari Group,2.0,288299578.0,0,0.0,,,,BH
10054074,Exubia,4.0,,0,0.0,,,,BH
10058237,Serious Stages,72.0,11024818.0,0,42640.0,,,,BH
10058998,Woodlodge Products,128.0,38899992.0,0,0.0,,,,BH
10060885,Green Veterinary Practice Limited,32.0,,1,0.0,,,,BH
10064229,Optimity,88.0,10382327.0,0,142882.0,11703830.74,,,BH
10065139,The Dunkirk,75.0,,0,0.0,,,,BH
10065784,Green Fox,173.0,,0,0.0,,,,BH
10067127,Fletchers Propco Limited,133.0,16664910.0,0,0.0,,,,BH
10069752,Viewber,51.0,,0,0.0,2936092.0,,,BH
10070357,Allied Health South Lincolnshire,35.0,,0,0.0,,,,BH
10073564,Slicker Recycling,245.0,56490000.0,0,0.0,,,,BH
10074333,Vanp Ltd,28.0,,1,0.0,,,,BH
10074832,Luware UK Limited,58.0,,0,0.0,,,,BH
10074889,South West Electrics Ltd,37.0,,0,0.0,,,,BH
10075021,Bova UK,93.0,20631250.0,0,0.0,,,,BH
10076821,Evox Therapeutics,40.0,0.0,0,827243.0,114700000.0,,,BH
10077270,PKL Care Ltd,65.0,,0,0.0,,,,BH
10079595,Bulk Logistics Group,108.0,37537605.0,0,0.0,,,,BH
10083883,Esher Scaffolding Group Ltd,29.0,6903801.0,0,0.0,,,,BH
10084565,Hydrachem,80.0,15774707.0,0,0.0,,,,BH
10085779,Walter Rose and Son Limited,101.0,16675086.0,0,0.0,,,,BH
10088945,CyberSmart,55.0,,0,0.0,22564403.87,,,BH
10089370,Bosun Care Limited,268.0,,0,0.0,,,,BH
10090592,Techne Solutions,84.0,,0,0.0,,,,BH
10091271,Newincco 1400 Limited,7.0,0.0,0,0.0,,,,BH
10094002,Isabel Mayfair,114.0,7803779.0,0,0.0,9033051.15,,,BH
10094986,Ec Business Solutions Ltd,51.0,,0,0.0,,,,BH
10097541,Gims Care Solutions,110.0,,1,0.0,,,,BH
10098445,Southcroft Healthcare,121.0,,0,0.0,,,,BH
10102174,Bluebird Care Bournemouth & Poole,36.0,,0,0.0,,,,BH
10102949,The Goat Inn,170.0,,0,0.0,,,,BH
10103015,Home Made,52.0,,0,0.0,6944345.24,,,BH
10103078,11:FS Group Limited,75.0,8578005.0,0,0.0,3000000.0,,,BH
10104524,Pear Tree Cafe,84.0,,1,0.0,,,,BH
10104794,DB Foods,209.0,109642164.0,0,0.0,10999900.0,,,BH
10108995,West One Music Group,3.0,,0,0.0,,,,BH
10109855,Travcorp,129.0,112291072.0,0,0.0,3700000.0,,,BH
10110720,Bowles and Wyer,5.0,,0,0.0,,,,BH
10113174,Chip,150.0,23822947.0,0,0.0,66409260.5,,,BH
10113769,Oakland Care,1089.0,56908000.0,0,0.0,34990900.0,,,BH
10114364,KDE,163.0,11917783.0,0,0.0,392803.32,,,BH
10115626,Imperial Corporate Capital,10.0,0.0,0,0.0,,,,BH
10117411,4Syte,55.0,17586438.0,0,0.0,,,,BH
10117866,Revon Healthcare,40.0,,1,0.0,,,,BH
10119615,Gwent Holdings,387.0,78752137.0,1,0.0,,,,BH
10119926,Children & Adolescents Placement Provisions,40.0,,1,0.0,,,,BH
10120227,Elect BM,60.0,,0,0.0,,,,BH
10120920,Aberrant Group,1084.0,47361715.0,0,0.0,,,,BH
10121740,iPac,79.0,20125468.0,0,282198.0,7850000.0,,,BH
10123910,Hillvale Associates Limited,51.0,,1,0.0,,,,BH
10124700,Xeal Pharma,93.0,,0,0.0,,,,BH
10125634,Vdepot,,,0,0.0,,,,BH
10126191,Ruby Energy,222.0,0.0,0,0.0,,,,BH
10126451,JES Group,100.0,15597042.0,0,0.0,,,,BH
10127324,Galldris,118.0,147834692.0,0,0.0,,,,BH
10128202,Funstation,183.0,13414054.0,0,0.0,,,,BH
10128688,NPS Engineering Group,87.0,15347553.0,1,0.0,,,,BH
10129878,Grid Edge,30.0,,0,1287488.0,8256364.38,,,BH
10130024,Crucial Engineering,32.0,,0,0.0,250000.0,,,BH
10131902,Apexx,89.0,5747838.0,0,441841.0,34566546.15,,,BH
10132155,Carefour,85.0,,0,0.0,,,,BH
10132184,Barbarossa Construction,5.0,1354858.0,0,0.0,,,,BH
10134173,KEYIS,93.0,36324910.0,0,0.0,,,,BH
10135090,EnviroBuild,2.0,,0,0.0,,,,BH
10137804,Brightside,58.0,,1,0.0,,,,BH
10138592,Plexus Fire & Security,58.0,,0,0.0,,,,BH
10138819,Traydstream,16.0,6931935.0,0,445323.0,34897307.53,,,BH
10142454,Spark Medical Limited,101.0,216249.0,0,0.0,,,,BH
10144726,Pearl Chemist Group,276.0,62120175.0,0,0.0,,,,BH
10144796,iTrust Care Services,119.0,,0,0.0,,,,BH
10147461,KSEYE,33.0,30576441.0,0,0.0,,,,BH
10147593,CIPHR,200.0,0.0,0,0.0,,,,BH
10148283,JLKare,98.0,,0,0.0,,,,BH
10150585,Crest Hotels,233.0,13402116.0,0,0.0,,,,BH
10151262,Right At Home Mid Sussex,64.0,,0,0.0,,,,BH
10151712,The Gap Partnership,267.0,52324067.0,0,0.0,1440482.36,,,BH
10153650,Intech Environmental,1.0,,0,0.0,,,,BH
10153849,The Grill Pub Co,110.0,,0,0.0,,,,BH
10154311,Build Recruitment,,420000.0,0,0.0,22000.0,,,BH
10154903,Logini Plumbing & Heating Services,64.0,,0,0.0,,,,BH
10155513,SHJ,62.0,8639045.0,0,0.0,,,,BH
10155779,Stewart Signs Holdings Limited,78.0,11608447.0,0,0.0,,,,BH
10156226,YPP Lettings,94.0,44054493.0,0,0.0,,,,BH
10161344,Aker Systems,50.0,22116784.0,0,0.0,,,,BH
10162640,Together,768.0,404900000.0,0,0.0,,,,BH
10163614,King’s Lynn Town Football Club,,,0,0.0,,,,BH
10164537,ABI,546.0,0.0,0,0.0,,,,BH
10165820,JÖRO,21.0,,0,0.0,,,,BH
10166808,South Tees Healthcare Management,21.0,22504128.0,0,0.0,,,,BH
10167943,Archers Healthcare,108.0,,1,0.0,,,,BH
10168597,Finix Restaurants,505.0,21882731.0,0,0.0,,,,BH
10170021,Flow Healthcare,121.0,,1,0.0,,,,BH
10171937,Milan Restaurant Limited,32.0,,0,0.0,,,,BH
10173990,Perowne International Limited,44.0,,1,0.0,,,,BH
10174050,Project:ff&e,153.0,55345913.0,0,0.0,500000.0,,,BH
10177663,Synergy Four Restaurants,418.0,21071383.0,0,0.0,,,,BH
10177960,Explorers Childcare,58.0,,0,0.0,,,,BH
10179530,Riddingtons CIS & Payroll Solutions,2899.0,169039665.0,0,0.0,,,,BH
10179621,ARK Consultancy,65.0,,0,0.0,,,,BH
10182517,Cjrach Limited,974.0,42817417.0,0,0.0,,,,BH
10184077,accuRx,223.0,48584831.0,0,818499.0,36745000.0,,,BH
10186089,Togather,49.0,,0,0.0,20813174.83,,,BH
10186799,Y Tree,125.0,18049978.0,0,290683.0,47533212.06,,,BH
10186940,Seattle Topco Limited,976.0,145829000.0,0,0.0,64000.0,,,BH
10187612,39 WM Limited,25.0,,0,0.0,,,,BH
10190002,Gravity Media,519.0,137532000.0,0,0.0,,,,BH
10190638,Alchemy Coffee,3.0,1523416.0,1,0.0,,,,BH
10190896,Café de Nata,,,0,0.0,,,,BH
10191827,Surecare RUGBY & North Warwickshire Limited,45.0,,0,0.0,,,,BH
10192753,Nudge Education,409.0,,0,0.0,78000.0,,,BH
10195499,Watson Gym Equipment,100.0,13241664.0,1,0.0,,,,BH
10196089,Bishopsgate Law,193.0,14429842.0,0,0.0,,,,BH
10198400,Standing on Giants,53.0,,0,0.0,135148.71,,,BH
10199334,Harvey Shopfitters,257.0,57529387.0,0,0.0,,,,BH
10199827,NAR Timber Group,,,0,0.0,,,,BH
10201446,Argus Media,1454.0,364914364.0,0,0.0,,,,BH
10203220,People Solutions,1.0,67935514.0,0,0.0,,,,BH
10204398,Kensington Wade,37.0,,0,0.0,500830.0,,,BH
10209271,The Connaught Pub & Kitchen,19.0,,0,0.0,,,,BH
10212434,Healthcare Direct Services,33.0,,0,0.0,,,,BH
10213240,Vape Dinner Lady,114.0,23157516.0,0,0.0,,,,BH
10214623,Leven Trading,27.0,35567819.0,0,0.0,,,,BH
10216231,Aldelia,251.0,54402555.0,0,0.0,,,,BH
10217582,Essex Services Group,294.0,163818513.0,0,0.0,849953.46,,,BH
10220482,NWEH,75.0,1733741.0,0,50982.0,3899998.44,,,BH
10223134,Moody Logistics and Storage,63.0,7578431.0,0,0.0,,,,BH
10223616,Luma Restaurants,1328.0,56126000.0,0,0.0,,,,BH
10223873,Baldwins Crane Hire,129.0,18554583.0,0,0.0,2600000.0,,,BH
10225236,Voltz Power Services Limited,56.0,,0,0.0,,,,BH
10226911,ROK Consultants,71.0,,0,0.0,,,,BH
10236858,Duality Group,431.0,56536000.0,0,0.0,,,,BH
10237978,CausaLens,48.0,,0,49781.0,38230596.13,,,BH
10239290,Bligh Group,100.0,,1,0.0,,,,BH
10241871,MS-RT,133.0,22852000.0,0,0.0,,,,BH
10244781,Pepperells Solicitors,177.0,,1,0.0,,,,BH
10246064,CleanEvent Services,1028.0,28507848.0,0,0.0,,,,BH
10246406,Topaz Care and Support,203.0,,1,0.0,,,,BH
10247221,Wudhus Limited,144.0,16038384.0,0,0.0,,,,BH
10247790,Sterling Standard Care Group,62.0,,0,0.0,,,,BH
10247841,BlueFrog Cleaning,65.0,752816.0,0,0.0,,,,BH
10248879,Cleverchefs Group Holdings Ltd,449.0,15260250.0,0,0.0,,,,BH
10253177,Gemini Property,101.0,8813089.0,0,0.0,,,,BH
10253292,Waylands Automotive,310.0,198037457.0,0,0.0,20000.0,,,BH
10253359,Poké Shack,45.0,,0,0.0,,,,BH
10253993,Avalon Scaffolding,24.0,1517135.0,0,0.0,,,,BH
10254398,The Backroom,2.0,0.0,0,0.0,,,,BH
10256556,"Right at Home Mitcham, Streatham and Dulwich",32.0,,1,0.0,,,,BH
10256616,DCG Logistics,104.0,54202000.0,0,0.0,,,,BH
10257082,Bruntingthorpe Logistics,49.0,,0,0.0,,,,BH
10257561,School Space,263.0,,1,0.0,1564026.91,,,BH
10257632,FAWLTY Holdings Limited,30.0,,1,0.0,,,,BH
10260072,Rock,29.0,13665330.0,0,0.0,,,,BH
10260164,M Group (Services) Limited,307.0,0.0,0,0.0,,,,BH
10263467,Mway Comms,67.0,14000876.0,0,0.0,,,,BH
10265038,BeBright,54.0,,1,0.0,,,,BH
10266028,Universal Fabrications,,,0,0.0,,,,BH
10266695,SHD Composites,137.0,45073506.0,1,315839.0,,,,BH
10266803,Teign Trees & Landscapes,60.0,,0,0.0,,,,BH
10267288,NWM Contracting Ltd,800.0,46610340.0,0,0.0,,,,BH
10268414,Camstar Herbs,220.0,42562399.0,0,0.0,,,,BH
10269808,Microbiotica,36.0,,0,0.0,62000000.0,,,BH
10270366,Flexi Care & Support,45.0,,1,0.0,,,,BH
10270430,Artichoke,1.0,,0,0.0,,,,BH
10271134,Tropic,157.0,1073501.0,0,2856640.0,104864111.5,,,BH
10272542,Ashbury,239.0,11300088.0,0,0.0,,,,BH
10272544,Tap Social Movement,47.0,,1,0.0,937931.0,,,BH
10275178,Glenn Group,,,1,0.0,,,,BH
10276373,North London Senior Care,66.0,,0,0.0,,,,BH
10276663,McGinley Support Services,650.0,85102466.0,0,0.0,8000001.0,,,BH
10277125,Stotts Group,289.0,39155662.0,0,0.0,,,,BH
10278490,Mint Commercial and Healthcare,36.0,,0,0.0,650000.0,,,BH
10278985,Astute,55.0,33884583.0,0,0.0,,,,BH
10284273,Anchusa Care,86.0,,1,0.0,,,,BH
10285711,Motorway,440.0,66351000.0,0,0.0,205024999.0,,,BH
10286245,Flourish,2.0,,1,0.0,,,,BH
10286288,Redjacket Specialist Care,247.0,,0,0.0,,,,BH
10288241,Unique Homecare,24.0,,1,0.0,45000.0,,,BH
10289733,Bexley Nursery,68.0,,0,0.0,,,,BH
10290233,GWI,501.0,71058726.0,0,0.0,169473907.5,,,BH
10290349,Harbour Rock Capital,125.0,8530191.0,0,0.0,,,,BH
10290509,Midas Care Solutions,32.0,,0,0.0,,,,BH
10293314,Johnny's Entertainments Tyneside,104.0,5827381.0,0,0.0,,,,BH
10293785,Faria Education Group,35.0,22035034.0,0,0.0,,,,BH
10296507,The Little Kitchen Company,78.0,,1,0.0,,,,BH
10297520,Harper Concierge,44.0,,1,0.0,8391046.44,,,BH
10299219,Heaney & Mill Limited,36.0,,0,0.0,,,,BH
10301179,The Umbrella Company,68.0,7053009.0,0,0.0,,,,BH
10301448,Khule Healthcare,10.0,,0,0.0,,,,BH
10303952,Exclaimer,2.0,0.0,0,0.0,123976985.4,,,BH
10304048,Oil Recoveries,3.0,,1,0.0,,,,BH
10304353,Egertons Recovery Group,514.0,67142481.0,0,0.0,,,,BH
10304473,Bag It Don't Bin It,2.0,,0,0.0,88000.0,,,BH
10304694,QuantSpark,81.0,,0,0.0,,,,BH
10305262,Winnow,128.0,9563061.0,0,536581.0,34349801.22,,,BH
10306121,Riva Transport Limited,30.0,5360869.0,0,0.0,,,,BH
10307340,Lead Care Services,35.0,,1,0.0,,,,BH
10307947,Capital Concrete,43.0,76547000.0,0,0.0,,,,BH
10308584,Sparkle Cleaning,68.0,,0,0.0,,,,BH
10310694,Unmind,137.0,11255618.0,0,0.0,102290298.9,,,BH
10312288,Brisen,8.0,,1,0.0,,,,BH
10314102,Red Mist Leisure,2.0,0.0,0,0.0,,,,BH
10315340,Heidi Bakery,59.0,,0,0.0,,,,BH
10315598,Commify,317.0,0.0,0,0.0,,,,BH
10316931,Hoop Recruitment Ltd,24.0,,0,0.0,,,,BH
10318509,Hydralectric,95.0,14074340.0,0,0.0,5999.9,,,BH
10319201,Night Dental,63.0,,1,0.0,,,,BH
10319573,John Flowers,353.0,41108571.0,0,0.0,,,,BH
10319630,Job Solutions,55.0,,0,0.0,,,,BH
10320535,Tsunami Axis,98.0,85022569.0,0,0.0,,,,BH
10320728,WOK Chop Ltd,118.0,7004750.0,0,0.0,,,,BH
10321743,Rye Street Group,189.0,0.0,0,0.0,,,,BH
10325446,Sprint Group,69.0,20215779.0,0,0.0,,,,BH
10325706,Blind Tiger Inns,36.0,,0,0.0,,,,BH
10326821,Stockley's Sweets,153.0,12397390.0,0,0.0,,,,BH
10328080,Comfy Deluxe Ltd,51.0,,0,0.0,,,,BH
10329068,Caremark (Harlow and Epping Forest),58.0,,0,0.0,,,,BH
10330401,Taylor Engineering & Plastics,188.0,22011852.0,1,0.0,,,,BH
10332333,Good Oaks,2.0,,0,0.0,,,,BH
10332738,Slaters Electricals,73.0,22628732.0,0,0.0,,,,BH
10334290,Islington PUB Company Ltd,25.0,555665.0,1,0.0,,,,BH
10335273,Alliance Travel Holdings Ltd,41.0,2369454.0,0,0.0,,,,BH
10336111,Abide Home Care,65.0,,1,0.0,,,,BH
10337588,Westgreen Holdings Limited,78.0,49412085.0,0,0.0,,,,BH
10337647,Mesmerise,2.0,,0,0.0,1556838.54,,,BH
10337821,Care Cover 24/7,61.0,,0,0.0,,,,BH
10340305,MM Acquisitions,22.0,42262455.0,0,0.0,,,,BH
10340885,Smart Communications,402.0,130678061.0,0,0.0,2657917.46,,,BH
10341206,Lemon Groundwork Solutions,102.0,34840000.0,0,0.0,,,,BH
10342738,Home Instead East Dorset & Blandford,39.0,,0,0.0,,,,BH
10343236,"Bluebird Care Dudley, Wyre Forest & Malvern Hills",40.0,,1,0.0,,,,BH
10343378,Flawless UK Vape Distribution Ltd,117.0,105686478.0,0,0.0,,,,BH
10343576,Adrenalin Leisure Limited,38.0,,0,0.0,,,,BH
10344693,Inicio Group,116.0,1358928.0,0,0.0,,,,BH
10345423,Gearset,277.0,41950373.0,0,0.0,46447826.19,,,BH
10346367,Easy Bathrooms,839.0,110309271.0,0,0.0,15000000.0,,,BH
10348087,Bank House Hathersage,60.0,,0,0.0,,,,BH
10349239,Prf Group Ltd,591.0,93983218.0,0,0.0,,,,BH
10351016,Kids World,70.0,,0,0.0,,,,BH
10351412,Rymacare,110.0,,0,0.0,,,,BH
10353838,Angel Healthcare Professionals,34.0,,1,0.0,,,,BH
10354295,Miquill Catering,620.0,15978873.0,0,0.0,,,,BH
10354575,OnlyFans,46.0,1113022999.0,0,0.0,,,,BH
10355363,Phosters,401.0,29493094.0,0,0.0,,,,BH
10355834,Apex Healthcare Services,48.0,,0,0.0,,,,BH
10356925,ServeSoul,120.0,,0,0.0,,,,BH
10357353,A I FOODS,41.0,,0,0.0,,,,BH
10358168,Sopro,250.0,13243217.0,0,0.0,,,,BH
10358178,Complete Care Plus,75.0,,0,0.0,,,,BH
10358652,J & L Sysonby Holdings Limited,35.0,,1,0.0,,,,BH
10359002,Kroo,238.0,10358977.0,0,0.0,107742204.9,,,BH
10359095,Patchwork,124.0,5248021.0,0,74690.0,48958867.42,,,BH
10360098,Healing Hands Care,100.0,,0,0.0,,,,BH
10361418,Hanbury Strategy,116.0,14159851.0,0,0.0,178321.81,,,BH
10362612,Budden Care Ltd,46.0,,0,0.0,,,,BH
10364022,Fairmac Enterprises,25.0,445539.0,1,0.0,,,,BH
10364111,Barneys Joint,21.0,,1,0.0,,,,BH
10364268,Avidity Care,42.0,,1,0.0,,,,BH
10364989,Climbing Creative Limited,32.0,,0,0.0,,,,BH
10365747,Greenwich Health,142.0,9427632.0,0,0.0,,,,BH
10365916,Sansum Solutions Group,340.0,,1,0.0,,,,BH
10366356,KXU,24.0,2195977.0,0,0.0,,,,BH
10366510,Tide,1992.0,190498000.0,0,0.0,250061485.2,,,BH
10366742,Tas FOODS Limited,76.0,,0,0.0,,,,BH
10366948,CoreCare Global,101.0,16625670.0,0,0.0,,,,BH
10368672,Kezi Care Services,60.0,,0,0.0,,,,BH
10368887,SeedLegals,156.0,,0,0.0,5987432.09,,,BH
10369386,Balloon Market,49.0,,0,0.0,,,,BH
10369765,Blackfinch Group,155.0,24909354.0,0,0.0,,,,BH
10369981,Henley Shipping,36.0,,0,0.0,,,,BH
10370954,CEL Solicitors,136.0,14118708.0,1,0.0,,,,BH
10372718,Acropolis Street Food,66.0,,0,0.0,,,,BH
10373909,Verona Kitchen & Bar,1.0,,1,0.0,,,,BH
10373967,Blantyre Capital,27.0,10993288.0,0,0.0,,,,BH
10374019,Stanford Industrial Concrete Flooring,60.0,69567370.0,0,0.0,,,,BH
10375142,My Sunshine Day Nursery & Pre-School,43.0,,0,0.0,,,,BH
10375476,Gymfinity Kids,396.0,9449206.0,0,0.0,14154889.0,,,BH
10377428,Streetz Ahead,34.0,,0,0.0,,,,BH
10377444,Bloom,111.0,294487381.0,0,0.0,14000000.0,,,BH
10378681,Techbuyer,238.0,51686048.0,0,0.0,,,,BH
10379255,Herd Hire,34.0,35424631.0,0,0.0,,,,BH
10379286,Care Quality Cleaning,68.0,,0,0.0,,,,BH
10379475,Ardmore Group,638.0,345850000.0,0,0.0,,,,BH
10380004,BrightLocal,69.0,12815446.0,0,0.0,,,,BH
10380464,The Yardstick Agency,47.0,,0,0.0,,,,BH
10381083,PillTime,79.0,,0,0.0,15628977.0,,,BH
10382607,Socially Powerful,54.0,,0,0.0,,,,BH
10383639,AK Leisure Group Limited,89.0,,0,0.0,,,,BH
10384661,Caring Hands East London,267.0,833413.0,0,0.0,,,,BH
10384692,Turbo Power Systems,120.0,10690000.0,0,3368853.0,3800000.0,,,BH
10385848,Croeso Pubs,224.0,14424810.0,0,0.0,,,,BH
10389906,Omega Recruitment Services,75.0,,0,0.0,,,,BH
10390680,Topeka Logistics Ltd,91.0,14815243.0,0,0.0,,,,BH
10391825,Elevate Supported Living,84.0,,0,0.0,,,,BH
10391970,Freivan Support Services,42.0,458797.0,0,0.0,,,,BH
10392387,IJUMP Trampoline Parks Limited,33.0,,0,0.0,,,,BH
10392529,Inspired,12555.0,1026727272.0,0,0.0,493162375.8,,,BH
10394479,Liquidline,255.0,43479664.0,0,0.0,,,,BH
10395004,Yorkshire Homecare Limited,39.0,,0,0.0,,,,BH
10395412,Ascs (Cornwall) Limited,68.0,107000.0,1,0.0,,,,BH
10397498,Tom Parker Creamery,14.0,3021209.0,0,0.0,1472227.49,,,BH
10398027,Angelica Care Ltd,38.0,,1,0.0,,,,BH
10398758,Westdale Group,97.0,25504625.0,0,0.0,,,,BH
10399417,Ashridge Home Care,144.0,,1,0.0,,,,BH
10400023,Vocation Brewery,6.0,20946014.0,0,0.0,49999.96,,,BH
10401079,Bridges Fund Management,75.0,20523218.0,1,0.0,,,,BH
10401791,Maxwell Bond,27.0,,0,0.0,,,,BH
10402851,Barton Environmental Services,2.0,,0,0.0,,,,BH
10403352,Partners4Care,100.0,,1,0.0,,,,BH
10403856,Crown Gas and Power,118.0,270055310.0,0,0.0,,,,BH
10406514,Adaptavist,1047.0,302668513.0,0,0.0,,,,BH
10406747,Betterclean Services Exeter and Taunton,80.0,,0,0.0,,,,BH
10410724,K&G Distribution,56.0,17078227.0,0,0.0,,,,BH
10410870,DCC Cleaning,97.0,153160.0,0,0.0,,,,BH
10411015,10x Banking,222.0,25593000.0,0,0.0,258316173.1,,,BH
10411823,Dream Home Care,46.0,667084.0,0,0.0,,,,BH
10412881,AC.CC Limited,49.0,,0,0.0,,,,BH
10415955,Cartime,111.0,80785688.0,0,0.0,,,,BH
10416172,Pioneer FM,116.0,,1,0.0,,,,BH
10417641,Britannia Financial Group,224.0,93446934.0,0,0.0,,,,BH
10418071,Passion Pictures,193.0,57038518.0,0,0.0,,,,BH
10418437,Hive Cleaning,201.0,,0,0.0,,,,BH
10418950,L3 Optics,109.0,,0,0.0,,,,BH
10421422,Autograph Homes,7.0,15105420.0,0,0.0,2800000.0,,,BH
10421427,Colby River,79.0,5583623.0,0,0.0,,,,BH
10421490,Storal Learning Ltd,1684.0,34230199.0,0,0.0,,,,BH
10421497,Shirecare,90.0,,0,0.0,7000.0,,,BH
10422088,Fusion Global Holdings Limited,20.0,5847970.0,0,0.0,,,,BH
10423466,Acorn Independence Limited,29.0,,1,0.0,,,,BH
10427830,Shenton Group,103.0,24730368.0,0,0.0,,,,BH
10434373,Aether Compliance,42.0,,0,0.0,,,,BH
10434421,Pasco Group,95.0,5366454.0,0,0.0,,,,BH
10434601,York Swimming Academy Ltd.,37.0,,0,0.0,,,,BH
10436041,Hebridean Island Cruises,14.0,17194320.0,0,0.0,,,,BH
10436249,Zenobē,269.0,96823000.0,0,0.0,1026540020.0,,,BH
10438075,T-Junction Children's Services,60.0,,0,0.0,,,,BH
10438262,Childs Farm,2.0,0.0,0,0.0,2332394.72,,,BH
10439375,Cobac Security,99.0,1105622.0,1,0.0,,,,BH
10439527,Groundwork Services,175.0,42026741.0,1,0.0,,,,BH
10439630,Interior Night,17.0,2976698.0,1,0.0,4500000.0,,,BH
10440046,EG Group,40156.0,19325932433.0,0,0.0,320000000.0,,,BH
10441014,Pub Culture,49.0,,0,0.0,,,,BH
10443180,Fortress Operations,2850.0,138299679.0,0,0.0,1999999.68,,,BH
10445560,Oaktree Childcare,61.0,,0,0.0,,,,BH
10446142,Wings International (Middlesbrough) Limited,49.0,,0,0.0,,,,BH
10450641,Frosts,169.0,15737986.0,0,0.0,,,,BH
10455878,Roy Hatfield,43.0,65374290.0,0,85000.0,,,,BH
10455960,Bud,59.0,4729000.0,1,0.0,3749999.24,,,BH
10456037,The Birdcage,43.0,,1,0.0,,,,BH
10456269,Active Hospitality,164.0,5407759.0,0,0.0,,,,BH
10456323,Ability 2 Achieve Care & Support,175.0,,1,0.0,,,,BH
10456505,Expectation Entertainment,118.0,49715753.0,0,0.0,6000003.56,,,BH
10457804,Angela's of Margate Limited,30.0,217945.0,1,0.0,,,,BH
10458072,Eurofins Assurance UK Limited,9.0,1762000.0,0,0.0,,,,BH
10460324,Curtis Cleaning Services Ltd,53.0,155365.0,0,0.0,,,,BH
10460430,Greenwood Homecare,63.0,,0,0.0,,,,BH
10460920,Junkyard Golf CLUB Limited,256.0,15463658.0,0,0.0,,,,BH
10463462,Prior + Partners,93.0,21429755.0,0,0.0,,,,BH
10464421,Hand 2 Hold,84.0,,0,0.0,,,,BH
10466630,Dojo,2.0,0.0,0,0.0,470692748.0,,,BH
10466798,bit.bio,219.0,6911000.0,0,380167.0,164180046.5,,,BH
10467347,Murrays,91.0,25938717.0,0,0.0,,,,BH
10467419,Focused Recruitment,2.0,,0,0.0,,,,BH
10468977,Ease Healthcare,84.0,,0,0.0,,,,BH
10469103,UNLIMITED,617.0,82545000.0,0,0.0,,,,BH
10469334,NBJ,3.0,,0,0.0,,,,BH
10471125,Resi,77.0,2992903.0,1,0.0,14023582.17,,,BH
10472152,Healix,451.0,41181905.0,0,0.0,46402.2,,,BH
10472390,Yeatheridge Farm Caravan & Camping Park,23.0,,1,0.0,,,,BH
10473344,Field Service Solutions,92.0,,0,0.0,,,,BH
10473572,Revived Inns,56.0,,0,0.0,,,,BH
10474193,Leslies Motors,86.0,40788637.0,0,0.0,,,,BH
10475951,Target Dental Group,81.0,9143915.0,0,0.0,1000000.0,,,BH
10476159,Action Circuits,1.0,,0,0.0,,,,BH
10478824,Fourwalls,6.0,,0,0.0,630213.68,,,BH
10479087,Cafe Nar Ltd,32.0,,0,0.0,,,,BH
10480375,Codat,133.0,11744532.0,0,0.0,118261554.2,,,BH
10481313,Right at Home North Cheshire & Leigh,58.0,,0,0.0,,,,BH
10481369,Wolfdale School,58.0,,0,0.0,,,,BH
10481896,Elysium Healthcare,9525.0,542387000.0,0,0.0,,,,BH
10483302,Everglade Windows,95.0,20618851.0,0,0.0,,,,BH
10484164,Little Smarties,42.0,,0,0.0,,,,BH
10484873,Beacon Support,163.0,,0,0.0,,,,BH
10485463,Quick Move Now,23.0,28318090.0,0,0.0,,,,BH
10486436,Size Group,199.0,106035331.0,0,0.0,,,,BH
10487686,Blossom HCG,121.0,,0,0.0,,,,BH
10490891,Buns & Buns,75.0,,0,0.0,,,,BH
10491445,The Hotel Victoria Lowestoft,44.0,1219817.0,0,0.0,,,,BH
10493407,Park Avenue & Kings Heath Practice,32.0,,0,0.0,,,,BH
10494129,Tomahawk Steakhouses Limited,168.0,,0,0.0,,,,BH
10494768,Readypower,499.0,96962000.0,0,0.0,,,,BH
10496365,Birmingham Smartcare Limited,35.0,,0,0.0,,,,BH
10497218,Asphalt Surfacing,33.0,,0,0.0,,,,BH
10497569,Cidon Construction,59.0,37430403.0,0,0.0,,,,BH
10499976,Chicken Shop,149.0,9396391.0,0,0.0,6213597.47,,,BH
10499998,The Insight Collective,109.0,12276849.0,0,0.0,,,,BH
10500269,Assured Group,1600.0,124431711.0,0,0.0,14000000.0,,,BH
10500544,Murmuration Ltd,26.0,,0,0.0,,,,BH
