Companynumber,Companyname,Latitude,Longitude,Sector,cluster,Region
08097573,Matrix,53.723702,-1.865631,Advanced Manufacturing,10,West Yorkshire CA
08106095,SJS Laser Cutting Limited,53.442896,-1.335873,Advanced Manufacturing,26,South Yorkshire CA
08115900,Echobox,51.514178,-0.093552,Advanced Manufacturing,14,London
08121815,Custom Steel Fabrications Ltd,53.756359,-0.291222,Advanced Manufacturing,0,Hull and East Yorkshire
08144168,Rule 13,51.259806,0.525399,Advanced Manufacturing,0,Kent
08159689,Custom Interconnect,51.212525,-1.488917,Advanced Manufacturing,0,Hampshire area
08183505,LabGenius,51.493965,-0.061909,Advanced Manufacturing,14,London
08185922,Oxford Technical Solutions,51.914863,-1.244043,Advanced Manufacturing,0,Oxfordshire
08193543,Red Dog Linings,53.572785,-1.454303,Advanced Manufacturing,0,South Yorkshire CA
08213731,ALTEK,53.218013,-1.425689,Advanced Manufacturing,0,East Midlands CCA
08215698,SFC Europe,52.600413,-2.132078,Advanced Manufacturing,25,West Midlands CA
08222200,BSA Mouldings,52.729743,0.386312,Advanced Manufacturing,0,New Anglia
08233870,Rubber Road,51.805126,-0.194645,Advanced Manufacturing,14,London
08237689,Trolex,53.378944,-2.129449,Advanced Manufacturing,27,Greater Manchester CA
08240305,Winder Power Holdings Limited,53.802419,-1.660209,Advanced Manufacturing,10,West Yorkshire CA
08248127,Glider Technology,51.729127,0.457109,Advanced Manufacturing,0,Essex
08260801,Ortho Solutions,51.720721,0.665278,Advanced Manufacturing,0,Essex
08274704,Sarginsons Industries,52.398303,-1.566843,Advanced Manufacturing,25,West Midlands CA
08277310,Thq Distribution Ltd,52.491884,-1.112688,Advanced Manufacturing,0,Leicester and Leicestershire
08287128,Reeds Construction and Engineering,51.297776,-2.001536,Advanced Manufacturing,0,Swindon and Wiltshire
08287527,Becws Islyn Bakery,52.804841,-4.711179,Advanced Manufacturing,0,Wales
08305253,Power Roll,54.804819,-1.390106,Advanced Manufacturing,0,North East CA
08308334,if,54.237749,-0.759488,Advanced Manufacturing,0,York and North Yorkshire CA
08310037,Redwood Global,51.214022,-1.450144,Advanced Manufacturing,0,Hampshire area
08319967,Lush Fashion,52.642924,-1.126813,Advanced Manufacturing,25,West Midlands CA
08324226,HiLight Semiconductor,50.961071,-1.424802,Advanced Manufacturing,23,Solent
08341370,Outlook Publishing,52.627094,1.285908,Advanced Manufacturing,0,New Anglia
08341895,Fencing Mart,53.544529,-2.101567,Advanced Manufacturing,27,Greater Manchester CA
08393999,Revere,51.572417,-0.765652,Advanced Manufacturing,0,Buckinghamshire
08401600,Ardent,54.089378,-1.408599,Advanced Manufacturing,0,York and North Yorkshire CA
08406096,Bespoke Stairlifts,53.759384,-1.739322,Advanced Manufacturing,10,West Yorkshire CA
08409646,Oxford Plastics,51.928215,-1.425347,Advanced Manufacturing,0,Oxfordshire
08413780,Nordell,50.82556,-0.356377,Advanced Manufacturing,0,Coast to Capital
08430008,what3words,51.521199,-0.196309,Advanced Manufacturing,14,London
08437790,LGL Energy Ltd,52.679753,0.939516,Advanced Manufacturing,0,New Anglia
08466691,Phos Limited,51.768927,-0.243569,Advanced Manufacturing,14,London
08494743,Abacus Lighting,53.118491,-1.24906,Advanced Manufacturing,24,East Midlands CCA
08496321,E3D,51.670592,-1.064926,Advanced Manufacturing,0,Oxfordshire
08496418,Prisma Colour,53.378859,-1.981906,Advanced Manufacturing,0,East Midlands CCA
08498078,Unmade,51.520956,-0.097823,Advanced Manufacturing,14,London
08522765,Dyer Engineering,54.854929,-1.73162,Advanced Manufacturing,18,North East CA
08535116,Science in Sport PLC,53.752069,-2.43613,Advanced Manufacturing,28,Lancashire
08544197,Wheatcroft Beds,53.701597,-1.632043,Advanced Manufacturing,10,West Yorkshire CA
08553845,bloc digital,52.926412,-1.486821,Advanced Manufacturing,24,East Midlands CCA
08558071,Christina May,50.951992,0.188758,Advanced Manufacturing,0,East Sussex
08559908,Total Precision,52.950893,-1.29413,Advanced Manufacturing,24,East Midlands CCA
08560492,Ellipsis Brands,52.546266,1.081078,Advanced Manufacturing,0,New Anglia
08592848,Hydramec Offshore Hydraulic Systems,52.593869,1.715486,Advanced Manufacturing,0,New Anglia
08594428,Dust & Things,51.571557,-3.237554,Advanced Manufacturing,0,Wales
08598367,Food Attraction,51.865883,-2.240882,Advanced Manufacturing,20,Gloucestershire
08606447,Perfectos Printing Inks,52.945557,-0.801658,Advanced Manufacturing,0,Leicester and Leicestershire
08617869,FashionPoint,52.645487,-1.096935,Advanced Manufacturing,25,West Midlands CA
08619655,Longvale,52.81775,-1.760098,Advanced Manufacturing,0,Stoke-on-Trent and Staffordshire
08650525,Optimum Medical,53.807759,-1.546275,Advanced Manufacturing,10,West Yorkshire CA
08660912,Orisec,53.700715,-2.334236,Advanced Manufacturing,28,Lancashire
08666509,Sesanti,51.219966,-1.551438,Advanced Manufacturing,0,Hampshire area
08683577,Oxford Space Systems,51.577844,-1.309304,Advanced Manufacturing,29,Oxfordshire
08707083,CW on Demand,52.491709,-1.8974,Advanced Manufacturing,25,West Midlands CA
08722575,Solum Surveying Limited,51.654042,-2.459778,Advanced Manufacturing,19,West of England CA
08729050,Mountain Warehouse International Limited,51.49643,-0.137413,Advanced Manufacturing,14,London
08748683,Bremsen Technik,54.393049,-1.656847,Advanced Manufacturing,0,York and North Yorkshire CA
08775440,Springpack,52.189288,-2.20477,Advanced Manufacturing,0,Worcestershire
08786255,Jonesco,53.795404,-2.686747,Advanced Manufacturing,0,Lancashire
08790960,Above,51.880464,0.942159,Advanced Manufacturing,0,Essex
08802876,Carver Engineering Services,53.410744,-1.073825,Advanced Manufacturing,0,East Midlands CCA
08803022,Amelia Knight,53.312352,-2.350088,Advanced Manufacturing,0,Cheshire and Warrington
08821205,Thermmark Limited,53.171394,-2.234886,Advanced Manufacturing,0,Cheshire and Warrington
08822753,EV,52.645763,1.262571,Advanced Manufacturing,0,New Anglia
08825405,Brick Kiln Composites Limited,52.074608,-1.324124,Advanced Manufacturing,0,Oxfordshire
08831289,Arenko,51.512832,-0.108135,Advanced Manufacturing,14,London
08835557,Exheat,52.568107,0.804157,Advanced Manufacturing,0,New Anglia
08848899,AIS,51.807624,-2.29109,Advanced Manufacturing,20,Gloucestershire
08863657,CMR Surgical,52.251611,0.134434,Advanced Manufacturing,21,Cambridgeshire and Peterborough
08877091,Qvis Lighting & Security Limited,50.825251,-1.053178,Advanced Manufacturing,23,Solent
08924556,Premium Care Solutions,52.391735,-0.7275,Advanced Manufacturing,0,South East Midlands
08936198,Hire and Supplies,55.089866,-3.562326,Advanced Manufacturing,0,Scotland
08937970,Tiger Trailers,53.203671,-2.497789,Advanced Manufacturing,0,Cheshire and Warrington
08966138,TBD UK,51.50128,-3.531179,Advanced Manufacturing,0,Wales
08970489,ComfoRest,53.721328,-1.707642,Advanced Manufacturing,10,West Yorkshire CA
09006135,Tesla Engineering,50.926082,-0.443309,Advanced Manufacturing,0,Coast to Capital
09010645,Clade Engineering Systems,51.50087,-2.477569,Advanced Manufacturing,19,West of England CA
09042901,Brigade Electronics,51.402047,0.245074,Advanced Manufacturing,0,Kent
09090506,BiSN,53.426957,-2.51832,Advanced Manufacturing,27,Greater Manchester CA
09093855,Transonics,51.755488,-0.425955,Advanced Manufacturing,14,London
09094689,Athena Surfaces,52.21312,-2.171949,Advanced Manufacturing,0,Worcestershire
09109193,Flexicare,51.673134,-3.363147,Advanced Manufacturing,0,Wales
09137040,PCE Group,52.442431,1.592208,Advanced Manufacturing,0,New Anglia
09172417,Mythra Group,53.378051,-2.139698,Advanced Manufacturing,27,Greater Manchester CA
09188175,Auto Silicone Hoses,53.669076,-1.688569,Advanced Manufacturing,10,West Yorkshire CA
09193678,Sav-Eco Packaging,52.687084,-1.09448,Advanced Manufacturing,25,West Midlands CA
09242359,Oxa,51.733674,-1.205001,Advanced Manufacturing,29,Oxfordshire
09247756,Flair Rugs,53.460764,-1.986479,Advanced Manufacturing,0,Greater Manchester CA
09271030,PP Group,53.52421,-2.142109,Advanced Manufacturing,27,Greater Manchester CA
09307701,Peak,53.479171,-2.241163,Advanced Manufacturing,27,Greater Manchester CA
09316521,Kisaco Research,51.499111,-0.075652,Advanced Manufacturing,14,London
09319478,EmTech,51.034965,-2.565153,Advanced Manufacturing,0,Somerset
09347785,Contract Candles & Diffusers,51.051637,-0.75081,Advanced Manufacturing,0,Coast to Capital
09360674,Waste Mission,51.905148,-0.2215,Advanced Manufacturing,0,Hertfordshire
09361463,Tyne Valley Motorhomes,54.907826,-1.717138,Advanced Manufacturing,18,North East CA
09375956,Offset Print & Packaging,51.301706,0.490223,Advanced Manufacturing,0,Kent
09376335,Lumishore,51.667929,-3.911275,Advanced Manufacturing,0,Wales
09377990,TECNIQ,51.810345,0.649989,Advanced Manufacturing,0,Essex
09405326,EDM,53.501447,-2.195506,Advanced Manufacturing,27,Greater Manchester CA
09410329,COLLECTIVfood,51.532742,-0.122132,Advanced Manufacturing,14,London
09438666,Inventya,53.413975,-2.533087,Advanced Manufacturing,27,Greater Manchester CA
09442825,Oak Tyres,53.465782,-2.631405,Advanced Manufacturing,27,Greater Manchester CA
09488074,Withers Fruit Farm,52.061318,-2.430343,Advanced Manufacturing,0,The Marches
09490423,Advance Motors,51.519631,-0.615569,Advanced Manufacturing,0,Thames Valley Berkshire
09492612,Millfield,54.977694,-1.729227,Advanced Manufacturing,18,North East CA
09497141,Uni-Mill Engineering,51.56971,-1.825158,Advanced Manufacturing,0,Swindon and Wiltshire
09501876,Fundamental Engineering Limited,50.612805,-2.486999,Advanced Manufacturing,0,Dorset
09506054,James Mercer Holdings Limited,53.755738,-2.702555,Advanced Manufacturing,0,Lancashire
09509966,CRJ Services,53.239168,-2.378573,Advanced Manufacturing,0,Cheshire and Warrington
09518989,Edison House Group,52.029458,1.222336,Advanced Manufacturing,0,New Anglia
09526725,Simworx,52.507397,-2.151939,Advanced Manufacturing,25,West Midlands CA
09572142,Aeromet International,52.21567,-2.197529,Advanced Manufacturing,0,Worcestershire
09580714,Orbex,51.511087,-0.088175,Advanced Manufacturing,14,London
09619037,Topline Pools & Wellness,53.697321,-2.784021,Advanced Manufacturing,0,Lancashire
09663940,JC Payne,52.604938,-1.936635,Advanced Manufacturing,25,West Midlands CA
09666754,Force Technology,53.776047,-3.025896,Advanced Manufacturing,0,Lancashire
09670915,Castore,53.478667,-2.245967,Advanced Manufacturing,27,Greater Manchester CA
09742722,JEB Technologies,52.355147,0.508217,Advanced Manufacturing,0,New Anglia
09762837,Spectrum Medical,51.899733,-2.169513,Advanced Manufacturing,20,Gloucestershire
09802638,Global Parts,51.436609,-0.440495,Advanced Manufacturing,14,London
09843800,SPE Group,53.044358,-2.249648,Advanced Manufacturing,0,Stoke-on-Trent and Staffordshire
09903428,Vu.City,51.505484,-0.114823,Advanced Manufacturing,14,London
NI608477,S Lock Coupler,52.071953,-1.940333,Advanced Manufacturing,0,Worcestershire
NI610186,Redrock,54.304472,-6.582666,Advanced Manufacturing,0,Northern Ireland
NI614168,KDM Hire,54.613475,-6.748002,Advanced Manufacturing,0,Northern Ireland
NI618738,JJ Loughran,54.63669,-6.783358,Advanced Manufacturing,0,Northern Ireland
NI619752,Alufix Facades Ltd,54.579795,-5.8952,Advanced Manufacturing,0,Northern Ireland
NI626663,McShane Packaging,54.370308,-6.681601,Advanced Manufacturing,0,Northern Ireland
SC383491,Shawfield Timber,55.836357,-4.231471,Advanced Manufacturing,17,Scotland
SC407753,Bright Ascension,55.955366,-3.223507,Advanced Manufacturing,15,Scotland
SC411179,Zappar,51.491846,-0.261745,Advanced Manufacturing,14,London
SC427652,HCS Control Systems,57.26266,-2.365202,Advanced Manufacturing,0,Scotland
SC446814,Dayshape,55.947684,-3.210759,Advanced Manufacturing,15,Scotland
SC456489,Circulus,55.853888,-4.291737,Advanced Manufacturing,17,Scotland
SC468615,Astrak Group Limited,56.137247,-3.150495,Advanced Manufacturing,0,Scotland
SC468667,Interventek Subsea Engineering,57.19494,-2.200612,Advanced Manufacturing,16,Scotland
SC485143,Epos Direct,55.974262,-3.165954,Advanced Manufacturing,15,Scotland
SC507737,March (Group) Limited,55.835479,-4.070494,Advanced Manufacturing,0,Scotland
SC509801,Stewarts of Tayside,56.374854,-3.33255,Advanced Manufacturing,0,Scotland
00055762,Gilbertson & Page,51.803847,-0.189213,Advanced Manufacturing,14,London
00080715,Cuxson Gerrard & Company Limited,52.507846,-2.010544,Advanced Manufacturing,25,West Midlands CA
00091566,Smith Brothers Stores Ltd,52.577863,-1.169277,Advanced Manufacturing,25,West Midlands CA
00097913,CW Fletcher,53.349517,-1.300323,Advanced Manufacturing,26,South Yorkshire CA
00111927,Rayner,50.827286,-0.35758,Advanced Manufacturing,0,Coast to Capital
00148700,Grays of Cambridge,50.985169,0.471446,Advanced Manufacturing,0,East Sussex
00157345,Rigby Taylor,53.594418,-2.562521,Advanced Manufacturing,27,Greater Manchester CA
00167205,BELL Lighting,51.413021,-0.183184,Advanced Manufacturing,14,London
00188896,Andrew Industries,53.791119,-2.342758,Advanced Manufacturing,28,Lancashire
00202442,JH Lavender,52.547285,-1.990912,Advanced Manufacturing,25,West Midlands CA
00208517,JB Corrie,51.006835,-0.942985,Advanced Manufacturing,0,Hampshire area
00208641,Special Steel Group,53.389079,-1.439164,Advanced Manufacturing,26,South Yorkshire CA
00212209,Pelican Engineering Group,53.715471,-1.400836,Advanced Manufacturing,10,West Yorkshire CA
00232213,Batemans Brewery,53.104399,0.232242,Advanced Manufacturing,0,Greater Lincolnshire
00248875,Swantex,51.393403,0.1746,Advanced Manufacturing,0,Kent
00271759,Bedford Battery Company Limited,52.140272,-0.469082,Advanced Manufacturing,0,South East Midlands
00273492,John Cotton Group,53.685587,-1.725059,Advanced Manufacturing,10,West Yorkshire CA
00292564,Singer Instruments,51.139432,-3.381544,Advanced Manufacturing,0,Somerset
00313230,Pryor Marking,53.376141,-1.480325,Advanced Manufacturing,26,South Yorkshire CA
00364976,Potclays Ltd.,53.017083,-2.204025,Advanced Manufacturing,0,Stoke-on-Trent and Staffordshire
00384216,Elsoms,52.796976,-0.150789,Advanced Manufacturing,0,Greater Lincolnshire
00387782,Rankin Brothers & Sons,51.767056,-0.983897,Advanced Manufacturing,0,Buckinghamshire
00392743,AESSEAL,53.421432,-1.36597,Advanced Manufacturing,26,South Yorkshire CA
00402201,Sam Turner & Sons,54.348574,-1.438888,Advanced Manufacturing,0,York and North Yorkshire CA
00404087,Prior Scientific,52.188843,0.227079,Advanced Manufacturing,21,Cambridgeshire and Peterborough
00414668,James Heal,53.729453,-1.864354,Advanced Manufacturing,10,West Yorkshire CA
00422946,Metro Engineering and Plating Works Limited,51.537489,-0.493688,Advanced Manufacturing,14,London
00473899,Seetru Limited,51.447699,-2.610064,Advanced Manufacturing,19,West of England CA
00476872,Portsmouth Aviation,50.824113,-1.051441,Advanced Manufacturing,23,Solent
00502816,Olivers,51.888561,-0.351965,Advanced Manufacturing,0,Hertfordshire
00506275,GLW Feeds,52.759606,-1.287145,Advanced Manufacturing,25,West Midlands CA
00509127,Carver Group,52.606303,-1.918588,Advanced Manufacturing,25,West Midlands CA
00531016,W.T. Johnson & Sons,53.642411,-1.764545,Advanced Manufacturing,10,West Yorkshire CA
00534430,Beakbane,52.365256,-2.267779,Advanced Manufacturing,0,Worcestershire
00544631,Hart Door Systems Limited,55.002669,-1.695996,Advanced Manufacturing,18,North East CA
00571118,MWE,51.421728,-2.200426,Advanced Manufacturing,0,Swindon and Wiltshire
00579425,J. & A. KAY Limited,53.701779,-2.467554,Advanced Manufacturing,28,Lancashire
00579488,Saywell International,50.836568,-0.364696,Advanced Manufacturing,0,Coast to Capital
00585158,Coleshill Aluminium,52.515242,-1.710153,Advanced Manufacturing,25,West Midlands CA
00592238,Blakley Electrics,51.462345,0.191927,Advanced Manufacturing,0,London
00599506,Vision Engineering,51.294032,-0.535904,Advanced Manufacturing,0,Surrey
00600571,Unity Autofactors Limited,51.339676,-0.480641,Advanced Manufacturing,0,Surrey
00608722,PF Jones,53.463669,-2.269786,Advanced Manufacturing,27,Greater Manchester CA
00614228,BV Dairy,51.012221,-2.179009,Advanced Manufacturing,0,Dorset
00632512,Mast Group,53.445503,-3.000073,Advanced Manufacturing,27,Greater Manchester CA
00648546,Eltherington Group,53.747333,-0.261788,Advanced Manufacturing,0,Hull and East Yorkshire
00654747,EMJ Plastics,53.610775,-0.66172,Advanced Manufacturing,0,Greater Lincolnshire
00684463,Surelock McGill,51.40309,-0.844599,Advanced Manufacturing,30,Thames Valley Berkshire
00686373,GW Martin,50.993198,-1.375031,Advanced Manufacturing,23,Solent
00699015,Bodens,53.487092,-2.451475,Advanced Manufacturing,27,Greater Manchester CA
00733435,Street Crane,53.325618,-1.903948,Advanced Manufacturing,0,East Midlands CCA
00743505,Gloweth,50.261693,-5.123058,Advanced Manufacturing,0,Cornwall and Isles of Scilly
00745566,Plastic Extruders Limited,51.609039,0.538264,Advanced Manufacturing,0,Essex
00797154,Eggleston Steel,52.937317,-1.470385,Advanced Manufacturing,24,East Midlands CCA
00807091,Harmon Group,50.811705,-1.914027,Advanced Manufacturing,22,Dorset
00827957,ICAM Engineering,53.220379,-3.05347,Advanced Manufacturing,0,Wales
00839470,No Climb Products Limited,51.736024,-0.213753,Advanced Manufacturing,14,London
00844451,William Smith Group 1832 Limited,54.543896,-1.92102,Advanced Manufacturing,0,North East CA
00868857,R J W Sheet Metal Limited,50.811105,-1.916654,Advanced Manufacturing,22,Dorset
00889911,radleys,52.018554,0.253996,Advanced Manufacturing,0,Essex
00890080,Brafe Engineering,52.095661,1.296268,Advanced Manufacturing,0,New Anglia
00936960,Midtherm Flue Systems,52.501783,-2.08501,Advanced Manufacturing,25,West Midlands CA
00942157,Endress & Hauser,53.395097,-2.299022,Advanced Manufacturing,27,Greater Manchester CA
00942427,Cutting & Wear,53.452585,-1.451023,Advanced Manufacturing,26,South Yorkshire CA
00946573,Destec Engineering,53.220585,-0.42864,Advanced Manufacturing,0,Greater Lincolnshire
00964834,Oxley Group,54.172537,-3.078138,Advanced Manufacturing,0,Cumbria
00965267,Hadleigh Castings,52.03759,0.984102,Advanced Manufacturing,0,New Anglia
00965953,JKH,52.354087,0.510727,Advanced Manufacturing,0,New Anglia
00972724,Healey and Sprowson Limited,53.431533,-2.12297,Advanced Manufacturing,27,Greater Manchester CA
